2023-01-27, 21:21:44.442, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:36:54.727, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99967837956459% complete 
2023-01-27, 21:36:57.097, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:36:59.631, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99967657271405% complete 
2023-01-27, 21:37:02.268, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:02.385, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:37:04.245, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:04.583, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:07.865, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99967368175334% complete 
2023-01-27, 21:37:10.686, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:11.116, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99967223627303% complete 
2023-01-27, 21:37:13.384, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:17.404, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99967006805267% complete 
2023-01-27, 21:37:20.860, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:20.957, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99966898394251% complete 
2023-01-27, 21:37:23.633, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:23.928, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:25.504, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99966717709232% complete 
2023-01-27, 21:37:27.087, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:28.785, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:32.155, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:32.215, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:37:34.799, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99966392476213% complete 
2023-01-27, 21:37:35.905, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:37.140, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99966284065212% complete 
2023-01-27, 21:37:41.130, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:41.579, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:41.879, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:37:42.661, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99966103380214% complete 
2023-01-27, 21:37:46.127, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:46.156, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9996595883222% complete 
2023-01-27, 21:37:46.246, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:37:48.662, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99965886558225% complete 
2023-01-27, 21:37:49.246, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:50.898, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99965814284234% complete 
2023-01-27, 21:37:51.382, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:52.153, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9996574201024% complete 
2023-01-27, 21:37:52.341, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:37:52.399, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:37:58.640, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:37:59.693, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:02.779, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9996538064029% complete 
2023-01-27, 21:38:04.019, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:04.045, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:04.432, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99965308366303% complete 
2023-01-27, 21:38:07.247, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:07.835, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99965199955327% complete 
2023-01-27, 21:38:11.172, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:11.297, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:38:11.395, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:13.179, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99964983133377% complete 
2023-01-27, 21:38:14.382, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:14.689, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:38:21.419, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99964694037459% complete 
2023-01-27, 21:38:21.511, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:24.773, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:27.628, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:28.986, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:30.444, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:30.630, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:38:32.258, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99964332667587% complete 
2023-01-27, 21:38:34.764, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:39.000, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:40.620, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99964007434723% complete 
2023-01-27, 21:38:43.006, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:45.999, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99963790612826% complete 
2023-01-27, 21:38:46.373, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:46.553, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:38:47.234, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99963754475843% complete 
2023-01-27, 21:38:49.127, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:52.608, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:53.260, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:38:54.667, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:38:54.837, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:38:57.575, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99963393106039% complete 
2023-01-27, 21:39:00.384, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:01.917, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:04.973, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9996314014719% complete 
2023-01-27, 21:39:08.090, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:09.550, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:11.225, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962887188354% complete 
2023-01-27, 21:39:17.234, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:17.299, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:39:17.523, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962670366506% complete 
2023-01-27, 21:39:19.689, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:21.231, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962561955586% complete 
2023-01-27, 21:39:22.422, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:22.572, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:39:25.595, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962381270721% complete 
2023-01-27, 21:39:27.813, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:27.890, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962308996778% complete 
2023-01-27, 21:39:28.629, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:30.234, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99962200585865% complete 
2023-01-27, 21:39:32.680, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:32.750, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:39:33.820, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:33.930, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:35.053, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:35.884, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:36.475, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99961983764048% complete 
2023-01-27, 21:39:39.098, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:39.415, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:39:40.265, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:46.719, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9996162239437% complete 
2023-01-27, 21:39:48.466, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:49.388, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:50.017, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99961477846504% complete 
2023-01-27, 21:39:50.514, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:39:50.659, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:55.729, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:39:55.782, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:39:57.330, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99961224887754% complete 
2023-01-27, 21:39:59.899, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99961152613828% complete 
2023-01-27, 21:40:00.941, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:05.182, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:05.982, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:07.312, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:10.187, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960755107251% complete 
2023-01-27, 21:40:14.504, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:15.051, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:15.108, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:40:16.425, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960538285494% complete 
2023-01-27, 21:40:22.425, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:22.565, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:40:22.974, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960321463746% complete 
2023-01-27, 21:40:24.736, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:25.534, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960213052879% complete 
2023-01-27, 21:40:26.827, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:28.032, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:28.055, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960140778967% complete 
2023-01-27, 21:40:28.934, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:29.598, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99960068505055% complete 
2023-01-27, 21:40:34.843, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99959887820282% complete 
2023-01-27, 21:40:35.005, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:35.080, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:40:36.116, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99959815546374% complete 
2023-01-27, 21:40:36.207, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:37.366, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99959779409421% complete 
2023-01-27, 21:40:38.158, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:38.408, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:40:43.608, [info], availability_check; ethereum; https://eth.llamarpc.com; Available - Fully synchronized 
2023-01-27, 21:40:43.756, [info], integrity_check; ethereum; https://eth.llamarpc.com; Integrity check passed 
2023-01-27, 21:40:44.897, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.9999967476621% complete 
2023-01-27, 21:40:45.569, [info], availability_check; ethereum; https://eth.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - Fully synchronized 
2023-01-27, 21:40:49.567, [info], availability_check; bitcoin; https://btc.getblock.io/2e50183d-4f7d-4bd4-809b-17a61b87fd11/mainnet/; Available - 0/15 blocks behind, 99.99999494080781% complete 
